model;type;price;km;location;year;link
Audi Q3;1,4 TFSi 150 Sport Limited S-tr.;299800;61.000;Hundested;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-limited-s-tr/1731412
Audi A5;2,0 TFSi 225 Cabriolet quattro S-tr.;399900;92.000;Fredericia;2014;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-225-cabriolet-quattro-s-tr/1613667
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;339900;50.000;Bogense;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1615728
Audi A4;Avant 2,0 TFSI Prestige Tour S Tronic 190HK Stc 7g Aut.;367500;31.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-prestige-tour-s-tronic-190hk-stc-7g-aut/1740054
Audi RS 4;Avant 2,9 V6 Quattro Tiptr. 450HK Stc 8g Trinl. Gear;1199900;38.000;Svendborg;2018;https://www.biltorvet.dk/bil/audi/rs-4/avant-2-9-v6-quattro-tiptr--450hk-stc-8g-trinl--gear/1776582
Audi RS 4;Avant 4,2 V8 Quat S Tron 450HK Stc 7g Aut.;799900;48.000;Svendborg;2015;https://www.biltorvet.dk/bil/audi/rs-4/avant-4-2-v8-quat-s-tron-450hk-stc-7g-aut/1776583
Audi A5;Sportback 1,8 TFSI Multitr. 177HK 5d 8g Trinl. Gear;299900;43.000;Vordingborg;2016;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-multitr--177hk-5d-8g-trinl--gear/1215965
Audi A4;Avant 2,0 TFSI Sport S Tronic 190HK Stc 7g Aut.;310000;60.000;Lystrup;2016;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-s-tronic-190hk-stc-7g-aut/1388425
Audi A4;Avant 2,0 TFSI S Tronic 190HK Stc 7g Aut.;289900;102.553;Odense;2016;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-s-tronic-190hk-stc-7g-aut/1753246
Audi TT;2,0 TFSi S-line Coupé S-tr.;179900;133.000;Hvidovre;2008;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-s-line-coupe-s-tr/1773658
Audi Q3;2,0 TFSi 180 Sport quattro S-tr.;299000;100.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/q3/2-0-tfsi-180-sport-quattro-s-tr/1676260
Audi A4;40 TFSi Sport Prestige Avant S-tr;389800;34.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-sport-prestige-avant-s-tr/1734414
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;319900;32.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1737650
Audi RS 3;2,5 TFSi Sportback quattro S-tr.;869800;42.000;Ribe;2017;https://www.biltorvet.dk/bil/audi/rs-3/2-5-tfsi-sportback-quattro-s-tr/1752272
Audi A1;35 TFSi S-line Sportback S-tr.;334900;24.000;Rødovre;2019;https://www.biltorvet.dk/bil/audi/a1/35-tfsi-s-line-sportback-s-tr/1639361
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;394900;32.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1540525
Audi A5;1,4 TFSi 150 Sport Sportback S-tr.;329900;61.000;Daugård;2018;https://www.biltorvet.dk/bil/audi/a5/1-4-tfsi-150-sport-sportback-s-tr/1560470
Audi A3;1,5 TFSi 150 Sport Cabriolet S-tr.;359900;60.000;Brøndby;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-cabriolet-s-tr/1631371
Audi A5;Sportback 2,0 TFSI S Tronic 190HK 5d 7g Aut.;449900;32.099;Køge;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-s-tronic-190hk-5d-7g-aut/1636745
Audi A5;2,0 TFSi 190 Sport Cabriolet S-tr.;459900;63.000;Brøndby;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-cabriolet-s-tr/1645832
Audi Q2;1,4 TFSI Sport S Tronic 150HK 5d 7g Aut.;267000;56.000;Egå;2018;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-sport-s-tronic-150hk-5d-7g-aut/1695980
Audi A3;1,4 TFSi 150 Sport Sportback S-tr.;234900;53.000;Nørresundby;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback-s-tr/1734320
Audi RS 5;4,2 FSi Coupé quattro S-tr.;439000;118.000;Bogense;2010;https://www.biltorvet.dk/bil/audi/rs-5/4-2-fsi-coupe-quattro-s-tr/1741639
Audi A4;40 TFSi Advanced Prestige Tour+ Avant S-tr.;399900;11.000;Birkerød;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced-prestige-tour--avant-s-tr/1753546
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;324900;76.000;Bogense;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1603856
Audi A5;2,0 TFSi 225 Sportback quattro S-tr.;261000;90.000;København;2014;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-225-sportback-quattro-s-tr/1670243
Audi A3;Sportback 1,4 TFSI Ambition S Tronic 122HK 5d Aut.;139000;232.000;Valby;2013;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambition-s-tronic-122hk-5d-aut/1717522
Audi A4;40 TFSi Sport Prestige Avant S-tr;359900;26.000;Viborg;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-sport-prestige-avant-s-tr/1731932
Audi A4;Avant 2,0 TFSI Prestige Tour S Tronic 190HK Stc 7g Aut.;3453;31.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-prestige-tour-s-tronic-190hk-stc-7g-aut/1740055
Audi A4;Avant 1,8 TFSI Multitr. 119HK Stc 8g Trinl. Gear;249900;58.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a4/avant-1-8-tfsi-multitr--119hk-stc-8g-trinl--gear/1748437
Audi A3;1,4 TFSi 140 Ambiente Sportback S-tr.;175000;101.000;Gadstrup;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambiente-sportback-s-tr/1749093
Audi A5;Sportback 2,0 TFSI Sport S Tronic 190HK 5d 7g Aut.;367500;88.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-sport-s-tronic-190hk-5d-7g-aut/1750954
Audi A5;Sportback 2,0 TFSI Sport S Tronic 190HK 5d 7g Aut.;3453;88.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-sport-s-tronic-190hk-5d-7g-aut/1750955
Audi Q3;2,0 TFSi 180 Sport quattro S-tr.;449900;32.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/q3/2-0-tfsi-180-sport-quattro-s-tr/1769154
Audi A6;1,8 TFSi 190 Ultra S-line S-tr.;219880;208.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a6/1-8-tfsi-190-ultra-s-line-s-tr/1632334
Audi A1;1,4 TFSi 185 S-line Sportback S-tr.;164800;112.000;Køge;2012;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-s-line-sportback--s-tr/1706101
Audi RS 6;Avant 5,0 FSI Quattro Tiptr. 580HK Stc 6g Aut.;799900;108.450;Svendborg;2010;https://www.biltorvet.dk/bil/audi/rs-6/avant-5-0-fsi-quattro-tiptr--580hk-stc-6g-aut/1708713
Audi A5;Sportback 1,8 TFSI Multitr. 177HK 5d 8g Trinl. Gear;295000;69.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-multitr--177hk-5d-8g-trinl--gear/1732403
Audi A3;Sportback 1,5 TFSI S Line S Tronic 150HK 5d 7g Aut.;347500;17.000;Tørring;2020;https://www.biltorvet.dk/bil/audi/a3/sportback-1-5-tfsi-s-line-s-tronic-150hk-5d-7g-aut/1736133
Audi A3;1,4 TFSi 122 Ambition Sportback S-tr.;169900;112.000;Roskilde;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-ambition-sportback--s-tr/1746427
Audi A3;1,5 TFSi 150 Sport Sportback S-tr.;349900;15.000;Frederikssund;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-sportback-s-tr/1748110
Audi A1;1,0 TFSi 95 Ultra Sportback S-tr.;234321;16.000;Farsø;2017;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback-s-tr/1766517
Audi A3;1,4 TFSi 140 Ambiente Cabriolet S-tr.;299900;45.000;Them;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambiente-cabriolet-s-tr/1533166
Audi A6;1,8 TFSi 190 S-line Avant S-tr.;399995;65.000;Kastrup;2015;https://www.biltorvet.dk/bil/audi/a6/1-8-tfsi-190-s-line-avant-s-tr/1677172
Audi A4;Avant 2,0 TFSI Advanced Prestige Tour Plus S Tronic 190HK Stc 7g Aut.;409800;11.700;Vejle;2020;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-advanced-prestige-tour-plus-s-tronic-190hk-stc-7g-aut/1743002
Audi S5;3,0 TFSI Quattro Tiptr. 354HK 2d 8g Trinl. Gear;794800;64.000;Greve;2017;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-quattro-tiptr--354hk-2d-8g-trinl--gear/1656019
Audi A5;Sportback 2,0 TFSI Multitr. 180HK 5d Trinl. Gear;169800;129.000;Vejle;2011;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-multitr--180hk-5d-trinl--gear/1145741
Audi Q3;1,4 TFSI S Tronic 150HK 5d 6g Aut.;259900;94.500;Vordingborg;2016;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-s-tronic-150hk-5d-6g-aut/1215968
Audi A3;Sportback 1,4 TFSI Attraction 150HK Stc 6g;174900;66.000;Løgumkloster;2015;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-attraction-150hk-stc-6g/1236970
Audi S4;3,0 TFSi Avant quattro S-tr.;279900;230.000;Grindsted;2013;https://www.biltorvet.dk/bil/audi/s4/3-0-tfsi-avant-quattro-s-tr/1460526
Audi A3;1,5 TFSi 150 Sport S-tr.;279900;36.000;Skive;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-s-tr/1461920
Audi A4;1,8 TFSi 120 S-line Avant;189800;130.000;Næstved;2015;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-s-line-avant/1517797
Audi A5;2,0 TFSI Multitr. 180HK 5d Trinl. Gear;179900;129.000;Tjele;2011;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-multitr--180hk-5d-trinl--gear/1522662
Audi S6;4,0 TFSi Avant quattro S-tr.;699800;89.000;Stenløse;2014;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1554859
Audi Q3;2,0 TFSi 170 quattro S-tr.;200600;121.000;Skælskør;2012;https://www.biltorvet.dk/bil/audi/q3/2-0-tfsi-170-quattro-s-tr/1567549
Audi Q3;1,4 TFSI S Tronic 150HK 5d 7g Aut.;269700;65.000;Aalborg;2016;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-s-tronic-150hk-5d-7g-aut/1585245
Audi A4;1,4 TFSi 150 Sport S-tr.;249900;170.000;Roskilde;2016;https://www.biltorvet.dk/bil/audi/a4/1-4-tfsi-150-sport-s-tr/1585416
Audi A6;1,8 TFSi 190 Ultra S-tr.;399900;59.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a6/1-8-tfsi-190-ultra-s-tr/1585575
Audi Q3;35 TFSi Advanced S-tr.;399900;8.000;Fredericia;2019;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-advanced-s-tr/1593641
Audi A4;2,0 TFSi 190 Sport S-tr.;334900;48.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-s-tr/1605014
Audi A3;35 TFSi Sport Cabriolet S-tr.;399900;4.000;Taastrup;2019;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-cabriolet-s-tr/1608835
Audi A5;40 TFSi Sport Coupé S-tr.;459900;22.000;Køge;2019;https://www.biltorvet.dk/bil/audi/a5/40-tfsi-sport-coupe-s-tr/1611793
Audi Q5;2,0 TFSi 211 quattro S-tr.;239700;99.000;Vodskov;2010;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-211-quattro-s-tr/1612046
Audi S5;3,0 TFSi Cabriolet quattro S-tr.;429900;56.000;Silkeborg;2012;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-s-tr/1613829
Audi RS 7;4,0 TFSi performance Sportback quattro Tiptr.;497000;63.000;Albertslund;2016;https://www.biltorvet.dk/bil/audi/rs-7/4-0-tfsi-performance-sportback-quattro-tiptr/1614893
Audi RS 6;4,0 TFSi Avant quattro Tiptr.;440000;54.000;Albertslund;2015;https://www.biltorvet.dk/bil/audi/rs-6/4-0-tfsi-avant-quattro-tiptr/1614917
Audi RS 5;2,9 TFSi Coupé quattro Tiptr.;450000;30.000;Albertslund;2017;https://www.biltorvet.dk/bil/audi/rs-5/2-9-tfsi-coupe-quattro-tiptr/1614919
Audi A4;2,0 TFSi 190 Avant S-tr.;309900;74.000;Esbjerg;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-avant-s-tr/1618300
Audi TT;2,0 TFSI S Tronic 230HK 2d 6g Aut.;444900;57.000;Skærbæk;2015;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-s-tronic-230hk-2d-6g-aut/1619657
Audi RS 7;4,0 TFSi Sportback quattro Tiptr.;350000;79.000;Nykøbing F;2014;https://www.biltorvet.dk/bil/audi/rs-7/4-0-tfsi-sportback-quattro-tiptr/1631468
Audi Q3;1,4 TFSi 150 Sport S-tr.;319980;47.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-s-tr/1632455
Audi S4;3,0 TFSi Avant quattro S-tr.;239000;153.000;Brovst;2009;https://www.biltorvet.dk/bil/audi/s4/3-0-tfsi-avant-quattro-s-tr/1632641
Audi Q3;1,4 TFSi 150 Sport S-tr.;299980;79.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-s-tr/1633418
Audi A5;Sportback 2,0 TDI Multitr. 177HK 5d 6g Aut.;199000;180.000;Næstved;2012;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-multitr--177hk-5d-6g-aut/1642389
Audi R8;5,2 FSi Spyder quattro R-tr.;1395900;15.000;Nørresundby;2012;https://www.biltorvet.dk/bil/audi/r8/5-2-fsi-spyder-quattro-r-tr/1644261
Audi A4;Avant 2,0 TFSI Sport 190HK Stc 6g;299800;56.000;Nørresundby;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-190hk-stc-6g/1647310
Audi S5;3,0 TFSi Sportback quattro S-tr.;284900;175.000;Kolding;2011;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-s-tr/1648767
Audi S5;3,0 TFSi Cabriolet quattro S-tr.;329900;146.000;Birkerød;2010;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-s-tr/1651424
Audi A7;2,0 TFSi 252 Sportback S-tr.;580000;60.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a7/2-0-tfsi-252-sportback-s-tr/1665111
Audi RS 4;2,9 TFSi Avant quattro Tiptr.;480000;24.000;Albertslund;2018;https://www.biltorvet.dk/bil/audi/rs-4/2-9-tfsi-avant-quattro-tiptr/1665946
Audi A4;40 TFSi Advanced Avant S-tr.;379900;6.000;Odense;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced-avant-s-tr/1666493
Audi TT;2,0 TFSi Roadster S-tr.;249900;130.000;Køge;2007;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-roadster-s-tr/1670297
Audi S6;4,0 TFSi Avant quattro S-tr.;649900;80.000;Aalborg;2014;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1672785
Audi S6;Avant 4,2 Quattro Tiptr. 340HK Stc Aut.;34800;315.000;Them;2000;https://www.biltorvet.dk/bil/audi/s6/avant-4-2-quattro-tiptr--340hk-stc-aut/1672941
Audi TT;3,2 V6 Roadster quattro S-tr.;229900;224.000;Holbæk;2007;https://www.biltorvet.dk/bil/audi/tt/3-2-v6-roadster-quattro-s-tr/1673063
Audi S4;3,0 TFSi Avant quattro S-tr.;229900;161.000;Fredericia;2009;https://www.biltorvet.dk/bil/audi/s4/3-0-tfsi-avant-quattro-s-tr/1683340
Audi A1;1,4 TFSi 122 Ambition S-tr.;109900;120.000;Taastrup;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-s-tr/1685656
Audi A4;1,8 TFSi 170 S-line Avant;219800;71.000;Kastrup;2014;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-170-s-line-avant/1692462
Audi A5;Sportback 1,8 TFSI Multitr. 170HK 5d 6g Aut.;159900;221.000;Randers;2013;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-multitr--170hk-5d-6g-aut/1699106
Audi R8;5,2 FSi Coupé quattro R-tr.;699900;31.000;Grindsted;2009;https://www.biltorvet.dk/bil/audi/r8/5-2-fsi-coupe-quattro-r-tr/1700617
Audi RS 6;4,0 TFSi Avant quattro Tiptr.;349900;75.000;Grindsted;2013;https://www.biltorvet.dk/bil/audi/rs-6/4-0-tfsi-avant-quattro-tiptr/1700681
Audi A3;1,0 TFSi 116 S-tr.;234900;43.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-s-tr/1705501
Audi A5;Sportback 2,0 TFSI Sport 190HK 5d 6g;352500;75.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-sport-190hk-5d-6g/1714595
Audi A5;Sportback 2,0 TFSI Sport 190HK 5d 6g;3365;75.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tfsi-sport-190hk-5d-6g/1714596
Audi A3;Sportback 1,4 TFSI Ambition 125HK 5d 6g;99900;122.000;Brøndby;2009;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambition-125hk-5d-6g/1717761
Audi A4;2,0 TFSi 190 Avant S-tr.;269900;138.000;Vejle;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-avant-s-tr/1720453
Audi A6;3,0 TFSi Avant quattro S-tr.;324900;135.000;København;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tfsi-avant-quattro-s-tr/1722634
Audi S5;3,0 TFSi Cabriolet quattro S-tr.;445900;124.000;Holbæk;2012;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-s-tr/1725730
Audi S6;4,0 TFSi Avant quattro S-tr.;649800;115.000;Vejen;2014;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1726793
Audi Q2;1,0 TFSI Sport Prestige Plus 116HK 5d 6g;275000;16.000;Storvorde;2020;https://www.biltorvet.dk/bil/audi/q2/1-0-tfsi-sport-prestige-plus-116hk-5d-6g/1730123
Audi A6;2,0 TFSi 180 S-line Multitr.;209800;197.000;Bramming;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-180-s-line-multitr/1730193
Audi A6;3,0 TFSI Quat S Tron 300HK 7g Aut.;249900;194.000;Vodskov;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tfsi-quat-s-tron-300hk-7g-aut/1730479
Audi A3;Sportback 1,0 TFSI Sport 116HK 5d 6g;229900;23.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-sport-116hk-5d-6g/1733034
Audi A8;Lang 3,0 TFSI Quattro Tiptr. 340HK 8g Aut.;200000;50.000;Hedensted;2019;https://www.biltorvet.dk/bil/audi/a8/lang-3-0-tfsi-quattro-tiptr--340hk-8g-aut/1733360
Audi A3;1,5 TFSi 150 Sport S-tr.;229900;144.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-s-tr/1741179
Audi S6;4,0 TFSi Avant quattro S-tr.;699900;96.000;Kolding;2016;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1741312
Audi RS 6;5,0 TFSi Avant quattro Tiptr.;314700;160.000;Vodskov;2009;https://www.biltorvet.dk/bil/audi/rs-6/5-0-tfsi-avant-quattro-tiptr/1742085
Audi Q5;3,2 FSi quattro S-tr.;279800;133.000;Kastrup;2012;https://www.biltorvet.dk/bil/audi/q5/3-2-fsi-quattro-s-tr/1743315
Audi A3;1,5 TFSi 150 Sport S-tr.;339900;14.000;Frederikssund;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-s-tr/1748832
Audi Q2;1,4 TFSi 150 S-tr.;244321;67.000;Farsø;2018;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-s-tr/1749237
Audi A4;Avant 2,0 TFSI Multitr. 180HK Stc 6g Aut.;120000;245.000;Esbjerg;2010;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-multitr--180hk-stc-6g-aut/1750165
Audi S6;4,0 TFSI Quat S Tron 450HK 7g Aut.;320000;81.000;Rødding;2015;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-quat-s-tron-450hk-7g-aut/1751835
Audi TTS;Roadster 2,0 TFSI Quattro 272HK Cabr. 6g;139000;132.000;København;2013;https://www.biltorvet.dk/bil/audi/tts/roadster-2-0-tfsi-quattro-272hk-cabr--6g/1755505
Audi A3;1,0 TFSi 116 S-tr.;239880;34.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-s-tr/1756127
Audi Q3;1,4 TFSi 150 Limited S-tr.;294900;68.000;Bogense;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-limited-s-tr/1756588
Audi A5;3,0 TFSi Sportback quattro S-tr.;169900;293.000;Silkeborg;2012;https://www.biltorvet.dk/bil/audi/a5/3-0-tfsi-sportback-quattro-s-tr/1756892
Audi TT;1,8 TFSi 180 Roadster S-tr.;409900;88.000;Nørresundby;2016;https://www.biltorvet.dk/bil/audi/tt/1-8-tfsi-180-roadster-s-tr/1758417
Audi A1;1,4 TFSi 125 Sportback S-tr.;219900;38.000;Daugård;2018;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sportback-s-tr/1760441
Audi A3;Sportback 1,0 TFSI Sport 116HK 5d 6g;214900;61.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-sport-116hk-5d-6g/1761124
Audi A3;Sportback 1,0 TFSI Sport 116HK 5d 6g;2044;61.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-sport-116hk-5d-6g/1761125
Audi A3;Sportback 1,8 TFSI Attraction 160HK 5d 6g;169900;72.000;Vester Skerninge;2012;https://www.biltorvet.dk/bil/audi/a3/sportback-1-8-tfsi-attraction-160hk-5d-6g/1761150
Audi S3;2,0 TFSI Quat S Tron 300HK 6g Aut.;449900;17.300;Skærbæk;2015;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-quat-s-tron-300hk-6g-aut/1762163
Audi S3;2,0 TFSi quattro S-tr.;379700;138.000;Vodskov;2016;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-quattro-s-tr/1762780
Audi Q3;1,4 TFSi 150 Sport S-tr.;275900;73.000;Hjørring;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-s-tr/1763136
Audi S5;3,0 TFSi Sportback quattro S-tr.;129900;170.000;Næstved;2010;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-s-tr/1765396
Audi RS 6;5,0 TFSi Avant quattro Tiptr.;200000;157.000;Glostrup;2008;https://www.biltorvet.dk/bil/audi/rs-6/5-0-tfsi-avant-quattro-tiptr/1768648
Audi A4;1,8 T 163 S-line Avant;69900;152.000;Storvorde;2007;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163-s-line-avant/1770901
Audi Q3;35 TFSi Advanced S-tr.;384500;8.000;Svinninge;2020;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-advanced-s-tr/1772398
Audi A3;Sportback 1,0 TFSI Sport 116HK 5d 6g;209980;57.000;Ballerup;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-sport-116hk-5d-6g/1773018
Audi TT;3,2 V6 Coupé quattro S-tr.;199900;189.000;Horsens;2007;https://www.biltorvet.dk/bil/audi/tt/3-2-v6-coupe-quattro-s-tr/1773829
Audi Q2;1,4 TFSi 150 S-tr.;224321;95.000;Farsø;2018;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-s-tr/1774591
Audi A3;35 TFSi Sport Sportback S-tr.;274880;34.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-sportback-s-tr/1777058
Audi S6;4,0 TFSi Avant quattro S-tr.;699980;67.000;Søborg;2016;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1777655
Audi A3;Sportback 1,4 TFSI Ambition 150HK 5d 6g;179000;79.000;Ballerup;2014;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambition-150hk-5d-6g/1778340
Audi A3;1,4 TFSi 140 Ambiente S-tr.;196500;74.000;Jelling;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambiente-s-tr/1778359
Audi A4;40 TFSi Edition+ Avant S-tr.;329895;36.000;Glostrup;2018;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-edition--avant-s-tr/1764566
Audi A6;1,8 TFSi 190 Ultra Avant S-tr.;359800;74.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/a6/1-8-tfsi-190-ultra-avant-s-tr/1621694
Audi Q5;2,0 TFSi 252 S-line quattro S-tr.;649800;54.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-252-s-line-quattro-s-tr/1691845
Audi A4;40 TFSi Sport Prestige Avant S-tr;359900;16.000;Åbyhøj;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-sport-prestige-avant-s-tr/1693883
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;399900;18.000;Herning;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1705151
Audi A3;Sportback 1,5 TFSI Sport S Tronic 150HK 5d 7g Aut.;279900;26.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-5-tfsi-sport-s-tronic-150hk-5d-7g-aut/1705158
Audi A6;Avant 3,0 TFSI Quat S Tron 310HK Stc 7g Aut.;299995;101.967;Greve;2013;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tfsi-quat-s-tron-310hk-stc-7g-aut/1719324
Audi A5;Sportback 1,8 TFSI Multitr. 177HK 5d 8g Trinl. Gear;2837;69.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-multitr--177hk-5d-8g-trinl--gear/1732404
