model;type;price;km;location;year;link
Audi SQ7;4,0 TDi quattro Tiptr.;1149900;75.000;Varde;2018;https://www.biltorvet.dk/bil/audi/sq7/4-0-tdi-quattro-tiptr/1751685
Audi A6;2,7 TDi 190 Avant quattro Tiptr.;106500;288.000;Tønder;2009;https://www.biltorvet.dk/bil/audi/a6/2-7-tdi-190-avant-quattro-tiptr/1751718
Audi A4;Avant 2,0 TDI 190HK Stc 6g;197500;177.000;Tørring;2015;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-190hk-stc-6g/1751984
Audi A4;Avant 2,0 TDI 190HK Stc 6g;1956;177.000;Tørring;2015;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-190hk-stc-6g/1751985
Audi A3;2,0 TDi 140 Ambiente Sportback;39500;326.000;Næstved;2005;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambiente-sportback/1752008
Audi A8;50 TDi quattro Tiptr.;1150000;61.000;Odense;2018;https://www.biltorvet.dk/bil/audi/a8/50-tdi-quattro-tiptr/1752613
Audi SQ5;3,0 TDi 313 quattro Tiptr.;559800;66.000;Bramming;2016;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1752719
Audi A5;3,0 TDi 204 Sportback Multitr.;209900;180.000;Blommenslyst;2012;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-204-sportback-multitr/1752859
Audi A4;2,0 TDi 150 Sport Avant;224980;135.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant/1752942
Audi Q7;3,0 TDi 272 quattro Tiptr.;749900;75.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-quattro-tiptr/1753297
Audi A4;Avant 1,9 TDI 100HK Stc;24900;344.000;Vodskov;2004;https://www.biltorvet.dk/bil/audi/a4/avant-1-9-tdi-100hk-stc/1753311
Audi A4;2,0 TDI 120HK Stc;89900;184.000;Vodskov;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-120hk-stc/1753314
Audi SQ5;3,0 TDi 313 quattro Tiptr.;429800;126.000;Nykøbing F;2013;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1753346
Audi A3;2,0 TDi 140 Attraction Sportback;89900;210.000;Silkeborg;2013;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-attraction-sportback/1753491
Audi A8;4,2 TDi 350 quattro Tiptr.;135000;220.000;Køge;2012;https://www.biltorvet.dk/bil/audi/a8/4-2-tdi-350-quattro-tiptr/1753644
Audi A4;2,0 TDi 143 Avant;44900;405.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant/1754123
Audi A4;Avant 2,0 TDI 136HK Stc 6g;89900;340.000;Frederiksværk;2011;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-136hk-stc-6g/1754667
Audi A5;2,0 TDI 170HK 5d 6g;139900;180.000;Maribo;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-170hk-5d-6g/1758114
Audi A1;1,6 TDi 90 Ambition Sportback;119800;83.000;Kolding;2012;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-90-ambition-sportback/1758923
Audi A1;1,6 TDi 105 Attraction;79900;161.000;Silkeborg;2011;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-105-attraction/1758997
Audi A3;1,6 TDi 110 Sportback;158900;127.000;Stenløse;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-sportback/1759056
Audi A6;2,0 TDi 140 Avant;39900;363.000;Haderslev;2006;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-140-avant/1759738
Audi A3;2,0 TDi 150 Sport Sportback;154700;150.000;Vodskov;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback/1759773
Audi A3;1,6 TDi 116 Sportback;199800;50.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sportback/1760255
Audi A4;2,0 TDi 150 Avant Multitr.;137000;184.000;Egå;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-multitr/1760346
Audi Q7;3,0 TDi 245 quattro Tiptr.;299900;197.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-245-quattro-tiptr/1760444
Audi A4;2,0 TDi 150 Avant Multitr.;229989;109.000;Esbjerg;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-multitr/1760910
Audi A3;1,6 TDi Ambiente Sportback;119999;191.000;Roskilde;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1761034
Audi A4;2,0 TDi 170 Avant;47500;523.000;Kastrup;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-170-avant/1761295
Audi A4;2,0 TDi 143 Multitr.;99900;233.000;Hillerød;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-multitr/1761382
Audi A4;2,0 TDi 150 Avant Multitr.;154000;224.000;Ikast;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-multitr/1761403
Audi A6;2,5 TDi 163 Avant Multitr.;16500;312.000;Hobro;2003;https://www.biltorvet.dk/bil/audi/a6/2-5-tdi-163-avant-multitr/1761537
Audi A4;2,0 TDI 136HK 6g;122000;165.000;Silkeborg;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136hk-6g/1761614
Audi A5;3,0 TDi 204 Coupé Multitr.;249900;92.000;Søndersø;2012;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-204-coupe-multitr/1762129
Audi A3;1,9 TDi Ambition Cabriolet;110000;218.000;Hillerød;2008;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-ambition-cabriolet/1762733
Audi A3;2,0 TDi 140 Ambiente Sportback;44900;212.000;Holbæk;2006;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambiente-sportback/1763010
Audi A4;2,0 TDI 140HK 6g;34900;407.000;Vodskov;2007;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-140hk-6g/1763424
Audi A3;Sportback 1,6 TDI 116HK 5d 6g;219900;53.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-116hk-5d-6g/1763461
Audi A3;Sportback 1,6 TDI 116HK 5d 6g;2132;53.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-116hk-5d-6g/1763462
Audi A6;2,0 TDi 140 Avant;54700;342.000;Vodskov;2006;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-140-avant/1763654
Audi A5;2,0 TDi 150 Sportback Multitr.;209900;195.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-150-sportback-multitr/1764005
Audi A6;2,7 TDi 190 Avant Multitr.;94500;324.000;Slagelse;2010;https://www.biltorvet.dk/bil/audi/a6/2-7-tdi-190-avant-multitr/1764848
Audi A8;3,0 TDi 233 quattro Tiptr.;159900;199.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a8/3-0-tdi-233-quattro-tiptr/1765182
Audi A3;1,9 TDi Ambiente Sportback;34900;328.000;Silkeborg;2007;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-ambiente-sportback/1765747
Audi SQ5;3,0 TDi 313 quattro Tiptr.;449900;154.000;Blommenslyst;2015;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1766123
Audi Q3;2,0 TDI 150HK 5d 6g;217500;149.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150hk-5d-6g/1766213
Audi Q3;2,0 TDI 150HK 5d 6g;2132;149.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150hk-5d-6g/1766214
Audi SQ7;4,0 TDi quattro Tiptr. 7prs;1119800;73.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/sq7/4-0-tdi-quattro-tiptr--7prs/1766838
Audi A3;2,0 TDi 140 Ambition Sportback;99900;192.000;Silkeborg;2013;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambition-sportback/1768376
Audi A6;2,0 TDi 177 Multitr.;189400;162.000;Kruså;2013;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-multitr/1768559
Audi A4;2,0 TDi 143 Avant Multitr.;109700;247.000;Vodskov;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant-multitr/1768585
Audi A3;2,0 TDi 140 Attraction Sportback;69700;208.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-attraction-sportback/1768586
Audi Q7;3,0 TDi 245 quattro Tiptr.;549900;46.000;Frederikshavn;2015;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-245-quattro-tiptr/1769483
Audi A3;1,6 TDi Ambiente Sportback;108800;192.000;Vamdrup;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1769689
Audi A1;1,6 TDi 116 Sportback;137000;87.752;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-116-sportback/1771031
Audi A3;2,0 TDi 140 Ambiente Sportback;49500;284.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambiente-sportback/1771215
Audi SQ5;3,0 TDi 313 quattro Tiptr.;369900;187.000;Odense;2014;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1771337
Audi SQ5;3,0 TDi 326 Competition quattro Tiptr.;469800;179.000;Harlev;2016;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-326-competition-quattro-tiptr/1771426
Audi A5;2,0 TDi 150 Sportback;247000;87.000;Taastrup;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-150-sportback/1771636
Audi A3;1,6 TDi Ambiente Sportback;99999;168.000;Holbæk;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1771971
Audi A3;1,6 TDi 110 Ambition Sportback;124999;131.000;Odense;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ambition-sportback/1772707
Audi A4;2,0 TDi 143 Avant;94900;271.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant/1773218
Audi A5;2,0 TDi 170 Sportback;123700;239.000;Herning;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-170-sportback/1773488
Audi A3;2,0 TDi 150 Ambiente Sportback;129900;152.000;Køge;2013;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambiente-sportback/1773639
Audi A4;2,0 TDi 143 Avant Multitr.;119900;230.000;Vejen;2012;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant-multitr/1774838
Audi A4;2,0 TDi 120 Avant;74900;233.000;Vojens;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-120-avant/1774982
Audi SQ5;3,0 TDi 313 quattro Tiptr.;499800;78.000;Odense;2014;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1776311
Audi A5;2,0 TDi 190 Sportback Multitr.;249989;135.000;Esbjerg;2016;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-sportback-multitr/1776330
Audi A5;2,0 TDi 170 Sportback;139400;196.000;Vojens;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-170-sportback/1776524
Audi SQ5;3,0 TDi 313 quattro Tiptr.;479900;91.000;Grindsted;2014;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1776546
Audi A1;1,4 TDi 90 Ultra Sportback;114900;95.000;Lejre;2016;https://www.biltorvet.dk/bil/audi/a1/1-4-tdi-90-ultra-sportback/1777455
Audi A3;1,6 TDi 116 Sportback;194900;54.000;Slagelse;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sportback/1777867
Audi A3;2,0 TDi 140 Ambiente Sportback;69800;204.000;Roskilde;2008;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambiente-sportback/1777907
Audi SQ7;4,0 TDi quattro Tiptr.;1198800;69.000;Odense;2017;https://www.biltorvet.dk/bil/audi/sq7/4-0-tdi-quattro-tiptr/1777920
Audi SQ5;3,0 TDi 313 quattro Tiptr.;135000;125.000;Glostrup;2013;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1778063
Audi A3;1,6 TDi Ambiente Sportback;59900;204.000;Kokkedal;2010;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1778202
Audi A4;2,0 TDi 143 Avant Multitr.;89700;292.000;Vodskov;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant-multitr/1778519
Audi Q7;4,2 TDi 340 quattro Tiptr.;399900;185.000;Vejle;2014;https://www.biltorvet.dk/bil/audi/q7/4-2-tdi-340-quattro-tiptr/1779299
Audi A4;2,0 TDi 136 Avant;129700;223.000;Vodskov;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-avant/1776911
Audi A4;2,0 TDi 136 Ultra;209989;131.000;Esbjerg;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-ultra/1779167
Audi A6;3,0 TDi Avant quattro Tiptr.;39500;550.000;Svendborg;2005;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-avant-quattro-tiptr/1757098
Audi A3;1,6 TDi Ambiente Sportback;84700;178.000;Herning;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1779508
Audi A3;2,0 TDi 140 Ambiente Sportback;58700;269.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambiente-sportback/1778563
Audi A6 Allroad;3,0 TDi 313 quattro Tiptr.;399900;106.000;Kolding;2012;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-313-quattro-tiptr/1429489
Audi A3;1,6 TDi Ambiente Sportback S-tr.;147500;190.000;Gadstrup;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback-s-tr/1591536
Audi Q7;3,0 TDI Quattro Tiptr. 272HK 5d 8g Aut.;750000;65.763;Køge;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-quattro-tiptr--272hk-5d-8g-aut/1636774
Audi A3;2,0 TDi 150 Sport S-tr.;214700;76.000;Vodskov;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1669351
Audi A4;2,0 TDi 150 Avant S-tr.;249900;149.000;Greve;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1676780
Audi A6 Allroad;3,0 TDi 320 quattro Tiptr.;499800;132.000;Ribe;2016;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-320-quattro-tiptr/1712375
Audi A6;40 TDi Sport Avant S-tr.;599900;7.000;Varde;2019;https://www.biltorvet.dk/bil/audi/a6/40-tdi-sport-avant-s-tr/1719668
Audi A3;Sportback 2,0 TDI DPF Ambition 140HK 5d 6g;114900;142.000;Hejnsvig;2012;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-dpf-ambition-140hk-5d-6g/1722141
Audi A4;2,0 TDi 136 S-line Avant;163800;130.000;Aabybro;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line-avant/1744030
Audi A3;1,6 TDi 116 Sport S-tr.;219800;146.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-s-tr/1756471
Audi A6;2,0 TDi 177 S-line Avant;199700;130.000;Vodskov;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-s-line-avant/1757142
Audi Q5;2,0 TDi 190 S-tr.;529000;176.000;Vojens;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-tr/1760539
Audi Q5;3,0 TDi 240 S-line quattro S-tr.;179900;243.000;Aabybro;2009;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-s-line-quattro-s-tr/1606417
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;489900;104.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1628534
Audi A4;Avant 2,0 TDI S Tronic 150HK Stc 7g Aut.;214900;173.000;Gentofte;2016;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-150hk-stc-7g-aut/1716602
Audi A4 Allroad;2,0 TDi 190 quattro S-tr.;379900;111.000;Åbyhøj;2018;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tdi-190-quattro-s-tr/1746816
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;327000;72.000;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1775286
Audi A4;Avant 40 2,0 TDI Quattro S-Tronic 190HK Stc;469900;41.000;Kolding;2018;https://www.biltorvet.dk/bil/audi/a4/avant-40-2-0-tdi-quattro-s-tronic-190hk-stc/1775771
Audi A3;2,0 TDi 184 Sport Sportback quattro S-tr.;247000;101.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-sport-sportback-quattro-s-tr/1774320
Audi A4;2,0 TDi 190 Sport Avant quattro S-tr.;329800;117.000;Kjellerup;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-quattro-s-tr/1747694
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;419800;58.000;Kjellerup;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1750244
Audi A6;3,0 TDi 218 S-line Avant S-tr.;459800;112.000;Kjellerup;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1762204
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;419800;102.000;Kjellerup;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1772040
Audi A4;2,0 TDi 190 Avant S-tr.;259900;110.000;Horsens;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-avant-s-tr/1583469
Audi A6;3,0 TDi 326 Competition Avant quattro Tiptr.;549900;132.000;Roskilde;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-326-competition-avant-quattro-tiptr/1604013
Audi Q7;3,0 TDI Quattro Tiptr. 218HK 5d 8g Aut.;579900;105.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-quattro-tiptr--218hk-5d-8g-aut/1638073
Audi Q7;3,0 TDI Quattro Tiptr. 218HK 5d 8g Aut.;5567;105.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-quattro-tiptr--218hk-5d-8g-aut/1638075
Audi A5;2,0 TDi 190 S-line Sportback quattro S-tr.;349800;34.000;Hillerød;2016;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-quattro-s-tr/1511410
Audi A6;3,0 TDi 218 Avant S-tr.;329000;159.000;Kastrup;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-avant-s-tr/1677165
Audi A6;2,0 TDi 190 Ultra S-tr.;346995;73.000;Kastrup;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-tr/1677196
Audi A4;2,0 TDi 190 Sport Avant S-tr.;294900;105.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1626523
Audi Q3;2,0 TDi 184 S-line quattro S-tr.;289900;108.000;Herfølge;2016;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-184-s-line-quattro-s-tr/1653747
Audi A6;40 TDi Sport Avant quattro S-tr.;674900;11.000;Engesvang;2020;https://www.biltorvet.dk/bil/audi/a6/40-tdi-sport-avant-quattro-s-tr/1654077
Audi A6;40 TDi Sport Avant quattro S-tr.;649900;11.000;Engesvang;2020;https://www.biltorvet.dk/bil/audi/a6/40-tdi-sport-avant-quattro-s-tr/1654078
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;349900;141.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1665379
Audi A4;Avant 2,0 TDI DPF Multitr. 143HK Stc Trinl. Gear;149900;166.000;Varde;2013;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-dpf-multitr--143hk-stc-trinl--gear/1702196
Audi A4;2,0 TDi 150 Sport Avant S-tr.;249900;143.000;Hillerød;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1721417
Audi A5;2,0 TDi 190 S-line Sportback Multitr.;259900;92.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-multitr/1737049
Audi A6;50 TDi S-line Avant quattro Tiptr;649900;43.000;Horsens;2019;https://www.biltorvet.dk/bil/audi/a6/50-tdi-s-line-avant-quattro-tiptr/1767377
Audi A4;2,0 TDi 150 Sport Avant S-tr.;286800;124.000;Ribe;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1776712
Audi A4;Avant 2,0 TDI S Tronic 150HK Stc 7g Aut.;209800;239.000;Løgumkloster;2017;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-150hk-stc-7g-aut/1777517
Audi A6;3,0 TDi 245 Avant quattro S-tr.;215000;245.000;Skærbæk;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1451096
Audi A4;2,0 TDi 190 Sport Avant S-tr.;329800;108.000;Kjellerup;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1718714
Audi A6;3,0 TDi 272 S-line Avant quattro S-tr.;529800;105.000;Kjellerup;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-avant-quattro-s-tr/1728772
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;949800;64.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1774020
Audi A7;Sportback 3,0 TDI Quat S Tron 245HK 4d 7g Aut.;169000;95.000;Stenløse;2014;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-tdi-quat-s-tron-245hk-4d-7g-aut/1776579
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;629900;64.000;Storvorde;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1776595
Audi A3;2,0 TDi 150 Ambition Sportback S-tr.;224700;49.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1779408
Audi A4;2,0 TDi 190 S-line Avant S-tr.;319900;129.000;Vojens;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-s-tr/1312133
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;429900;67.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1564875
Audi A7;3,0 TDi 272 Sportback quattro S-tr.;699500;85.000;Tønder;2018;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-272-sportback-quattro-s-tr/1619076
Audi A4 Allroad;40 TDi quattro S-tr.;499900;57.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a4-allroad/40-tdi-quattro-s-tr/1628533
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;429900;63.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1685354
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;875000;58.000;Odense;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1700610
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;260000;153.000;Gadstrup;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1741991
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;349800;139.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1747329
Audi A5;2,0 TDi 177 S-line Sportback Multitr.;199500;219.000;Tønder;2014;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-177-s-line-sportback-multitr/1751731
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;889900;29.000;Køge;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1769503
Audi A4;2,0 TDi 150 S-line Avant Multitr.;159900;215.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1771044
Audi A6;3,0 TDi 272 S-line Avant quattro S-tr.;444900;73.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-avant-quattro-s-tr/1776333
Audi A4;2,0 TDi 190 Sport Avant S-tr.;369990;87.000;Skanderborg;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1766264
Audi Q5;2,0 TDI Sport Quat S Tron 190HK 5d 7g Aut.;465000;105.000;Struer;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-sport-quat-s-tron-190hk-5d-7g-aut/1600093
Audi A6;3,0 TDi 272 Avant quattro S-tr.;459500;133.000;Vejle Øst;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-avant-quattro-s-tr/1648763
Audi A6;3,0 TDi 272 S-line Avant quattro S-tr.;519800;130.000;Kjellerup;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-avant-quattro-s-tr/1732535
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;339800;195.000;Kjellerup;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1773751
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;949800;46.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1774021
Audi Q5;2,0 TDi 177 S-line quattro S-tr.;269900;181.000;Køge;2013;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-177-s-line-quattro-s-tr/1473708
Audi A4;2,0 TDi 190 S-line Avant Multitr.;247900;137.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-multitr/1586447
Audi A4;2,0 TDi 177 Avant quattro S-tr.;219900;207.000;Højer;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-avant-quattro-s-tr/1619671
Audi A3;2,0 TDi 150 Sport Cabriolet S-tr.;365800;43.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-cabriolet-s-tr/1632314
Audi A3;35 TDi Sport Limited Sportback S-tr.;289700;39.000;Hjørring;2019;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1682266
Audi Q5;3,0 TDi 245 S-line quattro S-tr.;271000;216.000;Mørkøv;2012;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-s-line-quattro-s-tr/1701785
Audi A4;2,0 TDi 150 Sport Avant S-tr.;299700;113.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1720541
