Audi A3;59400;197.000;Vojens;2007;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambition-sportback/1707097
Audi A3;45000;284.000;Nykøbing F;2006;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-attraction-sportback/1690809
Audi A3;374900;6.000;Holbæk;2021;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-prestige-s-tr/1738657
Audi A3;187000;166.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-s-line-sportback-s-tr/1747178
Audi A3;184900;175.000;Vodskov;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1743111
Audi A3;219900;64.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-s-tr/1661096
Audi A3;99900;154.000;Jægerspris;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback/1704833
Audi A3;2132;32.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116hk-6g/1705396
Audi A3;249900;88.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1653176
Audi A3;209900;91.000;Holbæk;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback/1738651
Audi A3;169900;67.000;Aalborg;2013;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-ambition-sportback/1740121
Audi A3;249900;60.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-ambiente-cabriolet/1758615
Audi A3;114880;190.000;Aalborg;2013;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-dpf-ambition-150hk-stc-6g/1618538
Audi A3;289900;52.000;Køge;2019;https://www.biltorvet.dk/bil/audi/a3/30-tdi-sport-limited-sportback-s-tr/1744896
Audi A3;274900;59.000;Odense;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-e-tron-sportback-s-tr/1738786
Audi A3;184900;89.000;Aalborg;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ambiente-s-tr/1738277
Audi A3;274900;44.000;Aalborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-s-tr/1738278
Audi A3;189800;124.000;Taastrup;2015;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1745593
Audi A3;189900;77.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambiente-sportback/1701880
Audi A3;369900;5.000;Holbæk;2021;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-prestige-s-tr/1738644
Audi A3;279800;48.000;Næstved;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambiente-cabriolet-s-tr/1746271
Audi A3;254900;43.000;Vejle;2019;https://www.biltorvet.dk/bil/audi/a3/30-tdi-sport-sportback-s-tr/1626452
Audi A3;184900;49.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-attraction-sportback/1764951
Audi A3;79900;239.000;Ribe;2012;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-dpf-ambiente-140hk-stc-6g/1309700
Audi A3;174900;66.000;Løgumkloster;2015;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-attraction-150hk-stc-6g/1236970
Audi A3;199900;83.000;Holstebro;2019;https://www.biltorvet.dk/bil/audi/a3/30-tfsi/1753992
Audi A3;329900;20.000;København;2020;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1762811
